ID,RA,Dec,mag_r,True_Class,Prediction_Elliptical,Prediction_Spiral,predBin_Elliptical,predBin_Spiral,Train
SPLUS.STRIPE82-0066.04933.griz,45.6359,0.2014,16.8,Spiral,0.001054287,0.9607828,0,1,1
SPLUS.STRIPE82-0066.06175.griz,44.8856,0.2319,15.89,Elliptical,0.99994093,2.7686357e-05,1,0,1
SPLUS.STRIPE82-0066.08706.griz,45.941,0.3422,16.76,Spiral,0.0015913546,0.9541955,0,1,1
SPLUS.STRIPE82-0066.12156.griz,45.9704,0.4153,13.6,Elliptical,0.99999875,1.4603138e-06,1,0,1
SPLUS.STRIPE82-0066.13290.griz,45.4109,0.46,15.77,Spiral,0.0007368922,0.8545619,0,1,1
SPLUS.STRIPE82-0066.13539.griz,45.0202,0.5208,16.87,Spiral,0.00011339784,0.99403846,0,1,1
SPLUS.STRIPE82-0066.16092.griz,45.4839,0.6099,16.97,Elliptical,0.98367,0.015510231,1,0,1
SPLUS.STRIPE82-0066.21782.griz,44.7455,0.7925,16.31,Spiral,0.0007686913,0.92420614,0,1,1
SPLUS.STRIPE82-0066.23147.griz,44.8772,0.8481,16.76,Spiral,0.0005930662,0.876226,0,1,1
SPLUS.STRIPE82-0066.23732.griz,44.6236,0.8462,16.02,Spiral,0.00010660291,0.99825984,0,1,1
SPLUS.STRIPE82-0066.26068.griz,45.1701,1.05,15.69,Elliptical,0.9997946,0.00026595592,1,0,1
SPLUS.STRIPE82-0066.26361.griz,45.2021,1.044,16.72,Elliptical,0.9713303,0.0073670447,1,0,1
SPLUS.STRIPE82-0066.27592.griz,45.5982,0.9795,14.83,Spiral,0.0006982386,0.8230239,0,1,1
SPLUS.STRIPE82-0066.30368.griz,44.7982,0.9781,16.95,Elliptical,0.971519,0.051936716,1,0,1
SPLUS.STRIPE82-0067.03855.griz,47.033,-1.2368,15.33,Spiral,5.2183867e-05,0.95621014,0,1,1
SPLUS.STRIPE82-0067.05058.griz,46.3372,-1.1737,16.73,Spiral,0.00019147992,0.85413146,0,1,1
SPLUS.STRIPE82-0067.06242.griz,46.7743,-1.1344,16.83,Spiral,0.00010290742,0.98967564,0,1,1
SPLUS.STRIPE82-0067.07407.griz,46.2942,-1.0754,14.66,Spiral,2.7805567e-05,0.9741484,0,1,1
SPLUS.STRIPE82-0067.07539.griz,46.8033,-1.0657,16.08,Spiral,5.155802e-06,0.9998817,0,1,1
SPLUS.STRIPE82-0067.07613.griz,46.674,-1.0615,16.89,Spiral,0.0007174909,0.9323808,0,1,1
SPLUS.STRIPE82-0067.08616.griz,46.8845,-0.9645,13.19,Elliptical,0.9823594,0.040944636,1,0,1
SPLUS.STRIPE82-0067.08678.griz,46.8474,-1.0198,16.47,Elliptical,0.9851837,0.055330664,1,0,1
SPLUS.STRIPE82-0067.08924.griz,46.3325,-0.9708,14.49,Spiral,0.0003515184,0.99715126,0,1,1
SPLUS.STRIPE82-0067.09167.griz,46.3047,-1.0063,15.89,Spiral,0.00058186054,0.7223729,0,1,1
SPLUS.STRIPE82-0067.09482.griz,46.8468,-0.9834,15.88,Elliptical,0.99719644,0.0063251555,1,0,1
SPLUS.STRIPE82-0067.09798.griz,46.0993,-0.9762,16.68,Spiral,0.0005533397,0.926064,0,1,1
SPLUS.STRIPE82-0067.09864.griz,46.2127,-0.9704,16.73,Spiral,7.611513e-05,0.9988891,0,1,1
SPLUS.STRIPE82-0067.10257.griz,46.4918,-0.9445,16.88,Spiral,0.0005263984,0.9932302,0,1,1
SPLUS.STRIPE82-0067.10849.griz,46.9714,-0.9229,16.78,Elliptical,0.9779191,0.06989035,1,0,1
SPLUS.STRIPE82-0067.10869.griz,47.0272,-0.9351,15.95,Spiral,0.010527492,0.7311787,0,1,1
SPLUS.STRIPE82-0067.11673.griz,47.3208,-0.9066,14.37,Elliptical,0.9999975,5.7816505e-06,1,0,1
SPLUS.STRIPE82-0067.11843.griz,46.6927,-0.8851,15.51,Spiral,4.6104193e-05,0.8690616,0,1,1
SPLUS.STRIPE82-0067.13298.griz,46.1645,-0.8415,15.22,Spiral,0.00010639429,0.85541415,0,1,1
SPLUS.STRIPE82-0067.14231.griz,47.0266,-0.79,16.1,Spiral,0.0001449883,0.9946847,0,1,1
SPLUS.STRIPE82-0067.14349.griz,46.9435,-0.7874,16.67,Spiral,6.2555075e-05,0.9924736,0,1,1
SPLUS.STRIPE82-0067.14699.griz,46.956,-0.7834,14.56,Spiral,0.0001219511,0.9778894,0,1,1
SPLUS.STRIPE82-0067.16763.griz,46.1366,-0.6813,15.79,Elliptical,0.99891424,0.0022409558,1,0,1
SPLUS.STRIPE82-0067.17929.griz,46.1699,-0.1201,14.92,Spiral,5.1110983e-05,0.750214,0,1,1
SPLUS.STRIPE82-0067.18230.griz,46.5722,-0.14,15.94,Elliptical,0.99978364,4.2825937e-05,1,0,1
SPLUS.STRIPE82-0067.18940.griz,46.4508,-0.1768,13.87,Spiral,0.0025839508,0.99682945,0,1,1
SPLUS.STRIPE82-0067.19031.griz,46.4972,-0.1665,16.01,Spiral,0.00023961067,0.9956831,0,1,1
SPLUS.STRIPE82-0067.19065.griz,46.3785,-0.405,13.31,Elliptical,0.99020696,0.019670576,1,0,1
SPLUS.STRIPE82-0067.20740.griz,46.6309,-0.2337,16.74,Spiral,0.00012910366,0.9956683,0,1,1
SPLUS.STRIPE82-0067.20765.griz,46.8522,-0.2465,16.69,Spiral,0.001424253,0.93548226,0,1,1
SPLUS.STRIPE82-0067.21775.griz,46.8871,-0.2901,16.11,Spiral,0.00015923381,0.9909705,0,1,1
SPLUS.STRIPE82-0067.22315.griz,46.9164,-0.3041,15.83,Spiral,0.0006150007,0.8355866,0,1,1
SPLUS.STRIPE82-0067.22638.griz,46.2926,-0.3149,14.71,Spiral,0.0002900958,0.9289075,0,1,1
SPLUS.STRIPE82-0067.23204.griz,46.3314,-0.3448,15.37,Spiral,0.00097242,0.9965949,0,1,1
SPLUS.STRIPE82-0067.24678.griz,47.34,-0.408,16.11,Spiral,0.00018164515,0.98394144,0,1,1
SPLUS.STRIPE82-0067.25215.griz,46.8026,-0.4283,16.85,Spiral,0.00054210424,0.95943105,0,1,1
SPLUS.STRIPE82-0067.25560.griz,47.0501,-0.4434,16.49,Spiral,0.00018808246,0.994214,0,1,1
SPLUS.STRIPE82-0067.26830.griz,46.6602,-0.5099,14.45,Elliptical,0.999956,6.443262e-05,1,0,1
SPLUS.STRIPE82-0067.27307.griz,47.1817,-0.5262,16.07,Spiral,8.98242e-05,0.90551084,0,1,1
SPLUS.STRIPE82-0067.27432.griz,47.2651,-0.5079,16.48,Elliptical,0.99495715,0.0076651275,1,0,1
SPLUS.STRIPE82-0067.28265.griz,47.1024,-0.5586,16.43,Spiral,5.930662e-06,0.99967504,0,1,1
SPLUS.STRIPE82-0067.28284.griz,46.6713,-0.555,15.19,Elliptical,0.99290967,0.01489085,1,0,1
SPLUS.STRIPE82-0067.29310.griz,47.2326,-0.6005,16.93,Spiral,0.0010262132,0.9088584,0,1,1
SPLUS.STRIPE82-0067.30815.griz,47.1731,-0.0191,16.9,Spiral,0.0002797842,0.9971273,0,1,1
SPLUS.STRIPE82-0067.31867.griz,46.8726,-0.0719,16.88,Spiral,0.00015160441,0.9866582,0,1,1
SPLUS.STRIPE82-0068.02449.griz,47.2102,0.0959,16.01,Elliptical,0.99999356,8.821487e-06,1,0,1
SPLUS.STRIPE82-0068.03462.griz,46.718,0.1382,16.56,Spiral,0.00040403008,0.86745775,0,1,1
SPLUS.STRIPE82-0068.06798.griz,46.1154,0.2634,16.79,Spiral,5.3435564e-05,0.91582155,0,1,1
SPLUS.STRIPE82-0068.07370.griz,46.2376,0.2168,13.91,Spiral,0.000613749,0.86416686,0,1,1
SPLUS.STRIPE82-0068.07561.griz,46.9461,0.2699,15.35,Spiral,0.00010725856,0.90835065,0,1,1
SPLUS.STRIPE82-0068.09815.griz,46.07899999999999,0.3652,16.75,Spiral,0.0011137724,0.879859,0,1,1
SPLUS.STRIPE82-0068.10052.griz,46.2857,0.3434,14.12,Spiral,0.00015854836,0.71958774,0,1,1
SPLUS.STRIPE82-0068.11591.griz,47.1187,0.3877,14.75,Spiral,1.9162893e-05,0.9551064,0,1,1
SPLUS.STRIPE82-0068.12868.griz,47.0293,0.4562,15.22,Spiral,0.0006851852,0.55981743,0,1,1
SPLUS.STRIPE82-0068.13357.griz,46.4014,0.4601,14.75,Spiral,0.00028446317,0.6496898,0,1,1
SPLUS.STRIPE82-0068.14086.griz,46.9677,0.4764,14.75,Spiral,0.00029560924,0.76993555,0,1,1
SPLUS.STRIPE82-0068.14897.griz,46.074,0.4744,14.81,Spiral,5.9336424e-05,0.84561586,0,1,1
SPLUS.STRIPE82-0068.15372.griz,47.1429,0.5509,14.9,Elliptical,0.99999285,6.67572e-06,1,0,1
SPLUS.STRIPE82-0068.15606.griz,47.1101,0.5551,14.7,Elliptical,0.9999874,1.6897917e-05,1,0,1
SPLUS.STRIPE82-0068.15834.griz,46.1281,0.5816,16.84,Spiral,0.00045216084,0.9524808,0,1,1
SPLUS.STRIPE82-0068.17144.griz,46.3987,0.6246,16.45,Spiral,0.0005220175,0.936425,0,1,1
SPLUS.STRIPE82-0068.17365.griz,46.3165,0.6278,16.17,Elliptical,0.99991626,0.0002129376,1,0,1
SPLUS.STRIPE82-0068.17389.griz,46.2605,0.6289,15.69,Spiral,0.0021168292,0.6219691,0,1,1
SPLUS.STRIPE82-0068.18189.griz,46.0113,0.6545,16.29,Elliptical,0.99999416,2.592802e-06,1,0,1
SPLUS.STRIPE82-0068.19031.griz,47.1893,0.6749,16.2,Elliptical,0.99999106,1.1980534e-05,1,0,1
SPLUS.STRIPE82-0068.20243.griz,46.472,0.6979,15.53,Elliptical,0.99968934,0.00022369623,1,0,1
SPLUS.STRIPE82-0068.20467.griz,47.3336,0.7329,15.54,Elliptical,0.99999857,4.4107437e-06,1,0,1
SPLUS.STRIPE82-0068.23601.griz,47.3174,0.8328,15.86,Spiral,0.00016653538,0.99536777,0,1,1
SPLUS.STRIPE82-0068.24055.griz,47.2649,0.8592,15.9,Spiral,0.0003515482,0.94066304,0,1,1
SPLUS.STRIPE82-0068.28279.griz,46.313,0.9845,15.66,Spiral,0.001003623,0.8374413,0,1,1
SPLUS.STRIPE82-0068.28698.griz,46.0837,0.9769,16.69,Spiral,0.0016855001,0.847777,0,1,1
SPLUS.STRIPE82-0068.38083.griz,46.2995,1.1591,16.16,Elliptical,0.9999923,1.4215708e-05,1,0,1
SPLUS.STRIPE82-0068.39107.griz,46.2875,1.0934,14.2,Spiral,0.00017753243,0.88810253,0,1,1
SPLUS.STRIPE82-0068.40780.griz,46.8742,1.0553,16.84,Elliptical,0.99333894,0.005438745,1,0,1
SPLUS.STRIPE82-0069.07091.griz,48.4785,-1.1133,16.03,Elliptical,0.99993575,0.00013205409,1,0,1
SPLUS.STRIPE82-0069.08412.griz,48.5149,-1.0597,16.26,Elliptical,0.99923307,0.0045520663,1,0,1
SPLUS.STRIPE82-0069.09811.griz,48.0535,-1.0619,13.82,Elliptical,0.99999505,9.894371e-06,1,0,1
SPLUS.STRIPE82-0069.10968.griz,47.527,-0.9678,16.8,Spiral,0.0004886389,0.710929,0,1,1
SPLUS.STRIPE82-0069.14448.griz,47.6488,-0.8441,16.44,Spiral,0.0006481111,0.94953597,0,1,1
SPLUS.STRIPE82-0069.16645.griz,48.4512,-0.772,16.24,Elliptical,0.99996877,2.6285648e-05,1,0,1
SPLUS.STRIPE82-0069.17782.griz,48.6761,-0.7411,14.67,Spiral,0.00019481778,0.6160159,0,1,1
SPLUS.STRIPE82-0069.18092.griz,47.7064,-0.7138,16.35,Spiral,0.00039041042,0.7810323,0,1,1
SPLUS.STRIPE82-0069.18330.griz,47.8891,-0.7428,15.06,Spiral,6.1392784e-05,0.9839603,0,1,1
SPLUS.STRIPE82-0069.20373.griz,48.7355,-0.6348,16.9,Spiral,0.0009944141,0.68660295,0,1,1
SPLUS.STRIPE82-0069.20590.griz,48.5346,-0.6441,16.74,Elliptical,0.9044404,0.40958458,1,0,1
SPLUS.STRIPE82-0069.21653.griz,48.5733,-0.6097,15.47,Elliptical,0.99998546,2.849102e-05,1,0,1
SPLUS.STRIPE82-0069.23578.griz,47.7721,-0.5466,14.64,Spiral,0.00012296438,0.9961716,0,1,1
SPLUS.STRIPE82-0069.23627.griz,48.0103,-0.0784,11.92,Elliptical,0.9999993,5.364418e-07,1,0,1
SPLUS.STRIPE82-0069.24729.griz,48.3661,-0.3286,16.79,Spiral,4.979968e-05,0.9977303,0,1,1
SPLUS.STRIPE82-0069.25783.griz,48.3865,-0.3664,15.92,Elliptical,0.9999947,7.7188015e-06,1,0,1
SPLUS.STRIPE82-0069.27543.griz,47.5676,-0.4345,16.8,Spiral,0.00010511279,0.99306643,0,1,1
SPLUS.STRIPE82-0069.27638.griz,47.5404,-0.4237,16.29,Elliptical,0.99994445,9.819865e-05,1,0,1
SPLUS.STRIPE82-0069.27924.griz,48.0045,-0.4435,16.49,Spiral,0.00024732947,0.9678859,0,1,1
SPLUS.STRIPE82-0069.29473.griz,47.7873,-0.5003,16.97,Spiral,0.00074359775,0.980749,0,1,1
SPLUS.STRIPE82-0069.29761.griz,47.6963,-0.5083,16.08,Elliptical,0.99969673,0.0008738339,1,0,1
SPLUS.STRIPE82-0069.29923.griz,48.6099,-0.5087,16.01,Spiral,0.0014503896,0.36463404,0,0,1
SPLUS.STRIPE82-0069.30425.griz,47.5062,0.0258,16.87,Spiral,2.6732683e-05,0.9978429,0,1,1
SPLUS.STRIPE82-0069.30484.griz,48.0684,-0.0035,16.36,Elliptical,0.99750495,0.0017801225,1,0,1
SPLUS.STRIPE82-0069.30983.griz,47.9755,-0.0022,15.3,Elliptical,0.96710443,0.2321508,1,0,1
SPLUS.STRIPE82-0069.31505.griz,47.9851,-0.0326,16.62,Elliptical,0.95278966,0.14024949,1,0,1
SPLUS.STRIPE82-0069.32547.griz,48.0488,-0.1802,15.51,Spiral,0.00014570355,0.9915637,0,1,1
SPLUS.STRIPE82-0069.32780.griz,48.0817,-0.0683,15.88,Spiral,0.000567317,0.8236233,0,1,1
SPLUS.STRIPE82-0069.32949.griz,48.3131,-0.0939,15.54,Elliptical,0.99996924,8.4489584e-05,1,0,1
SPLUS.STRIPE82-0069.33510.griz,47.8546,-0.1043,16.68,Spiral,0.00081679225,0.6392319,0,1,1
SPLUS.STRIPE82-0069.33726.griz,47.6119,-0.0125,16.45,Spiral,0.0014653504,0.88081366,0,1,1
SPLUS.STRIPE82-0069.36344.griz,48.2206,-0.2067,16.2,Spiral,0.00054320693,0.85595846,0,1,1
SPLUS.STRIPE82-0069.37334.griz,48.4383,-0.2415,13.07,Spiral,0.00019493699,0.9764658,0,1,1
SPLUS.STRIPE82-0069.37841.griz,48.4599,-0.2607,16.93,Spiral,0.00016984344,0.9906601,0,1,1
SPLUS.STRIPE82-0070.00793.griz,47.5812,0.0442,16.2,Elliptical,0.778044,0.7237497,0,0,1
SPLUS.STRIPE82-0070.00868.griz,48.0402,0.0479,16.85,Spiral,0.00061163306,0.98974776,0,1,1
SPLUS.STRIPE82-0070.01616.griz,47.9578,0.1585,14.23,Spiral,0.00012281537,0.98871905,0,1,1
SPLUS.STRIPE82-0070.01975.griz,48.3718,0.1084,16.82,Spiral,0.00015348196,0.99667466,0,1,1
SPLUS.STRIPE82-0070.02139.griz,48.7331,0.1227,16.61,Elliptical,0.99961346,0.00037446618,1,0,1
SPLUS.STRIPE82-0070.02254.griz,48.1212,0.1242,16.82,Spiral,3.2901764e-05,0.99885464,0,1,1
SPLUS.STRIPE82-0070.02562.griz,48.0725,0.1505,16.1,Spiral,0.0010119677,0.9002592,0,1,1
SPLUS.STRIPE82-0070.02655.griz,47.9259,0.1482,16.32,Elliptical,0.9839569,0.037406147,1,0,1
SPLUS.STRIPE82-0070.03458.griz,47.7875,0.2353,15.12,Spiral,0.00091961026,0.98574066,0,1,1
SPLUS.STRIPE82-0070.04237.griz,48.8901,0.2384,16.98,Elliptical,0.9999788,4.774332e-05,1,0,1
SPLUS.STRIPE82-0070.04328.griz,48.0654,0.2405,16.24,Spiral,4.7713518e-05,0.9930785,0,1,1
SPLUS.STRIPE82-0070.05547.griz,47.4993,0.2996,16.65,Spiral,7.507205e-05,0.9584013,0,1,1
SPLUS.STRIPE82-0070.06076.griz,47.6949,0.33,16.01,Elliptical,0.9991618,0.0017179847,1,0,1
SPLUS.STRIPE82-0070.06434.griz,48.2629,0.35600000000000004,15.14,Spiral,3.0040741e-05,0.97271055,0,1,1
SPLUS.STRIPE82-0070.07768.griz,48.4101,0.4096,16.58,Spiral,0.9285861,0.313796,1,0,1
SPLUS.STRIPE82-0070.09266.griz,47.6419,0.4941,15.08,Spiral,0.55369055,0.78060603,0,0,1
SPLUS.STRIPE82-0070.11644.griz,47.8393,0.62,15.81,Spiral,0.54199195,0.8681396,0,0,1
SPLUS.STRIPE82-0070.14189.griz,47.4953,1.2222,16.76,Spiral,0.00033003092,0.95095587,0,1,1
SPLUS.STRIPE82-0070.19420.griz,48.2327,1.0615,13.12,Elliptical,0.9999529,6.1392784e-05,1,0,1
SPLUS.STRIPE82-0070.20455.griz,48.1721,1.0089,15.08,Spiral,0.00023040175,0.9780638,0,1,1
SPLUS.STRIPE82-0070.22174.griz,48.3831,0.9171,16.73,Spiral,0.00054487586,0.9832227,0,1,1
SPLUS.STRIPE82-0070.22928.griz,48.5707,0.9061,15.27,Spiral,0.00041374564,0.98348117,0,1,1
SPLUS.STRIPE82-0070.24377.griz,48.5821,0.8094,15.26,Spiral,1.2844801e-05,0.999542,0,1,1
SPLUS.STRIPE82-0070.25986.griz,47.5118,0.7177,16.95,Spiral,0.000428468,0.98415697,0,1,1
SPLUS.STRIPE82-0071.03231.griz,50.1673,-1.2419,16.87,Elliptical,0.9996897,0.00014996529,1,0,1
SPLUS.STRIPE82-0071.03961.griz,49.9062,-1.2103,16.1,Spiral,9.286404e-05,0.72929,0,1,1
SPLUS.STRIPE82-0071.04765.griz,48.9426,-1.1687,15.97,Spiral,0.0005198717,0.9049038,0,1,1
SPLUS.STRIPE82-0071.05291.griz,49.9737,-1.1458,16.16,Spiral,4.3183565e-05,0.9994128,0,1,1
SPLUS.STRIPE82-0071.05348.griz,48.9172,-1.1475,16.86,Spiral,0.00024405122,0.9690101,0,1,1
SPLUS.STRIPE82-0071.05390.griz,49.343,-1.1418,16.74,Spiral,0.00035226345,0.9907493,0,1,1
SPLUS.STRIPE82-0071.07275.griz,49.6885,-1.0566,16.52,Spiral,3.796816e-05,0.929652,0,1,1
SPLUS.STRIPE82-0071.07743.griz,50.1606,-1.035,14.84,Elliptical,0.9920572,0.02376908,1,0,1
SPLUS.STRIPE82-0071.09168.griz,49.8214,-0.9696,15.52,Spiral,0.00017005205,0.9914619,0,1,1
SPLUS.STRIPE82-0071.10694.griz,49.2493,-0.9012,15.68,Spiral,0.0001694262,0.9929402,0,1,1
SPLUS.STRIPE82-0071.15414.griz,49.4768,-0.6866,14.88,Spiral,0.00029817224,0.86038864,0,1,1
SPLUS.STRIPE82-0071.15816.griz,49.2287,-0.042,14.74,Elliptical,0.93506527,0.26706946,1,0,1
SPLUS.STRIPE82-0071.17110.griz,49.3603,-0.0941,14.25,Spiral,0.0073859394,0.82429147,0,1,1
SPLUS.STRIPE82-0071.17547.griz,49.4594,-0.1242,15.91,Spiral,0.00050002337,0.9672059,0,1,1
SPLUS.STRIPE82-0071.18080.griz,49.4877,-0.1692,12.89,Spiral,1.475215e-05,0.9301324,0,1,1
SPLUS.STRIPE82-0071.20033.griz,49.0622,-0.2422,16.81,Elliptical,0.7482594,0.23523909,1,0,1
SPLUS.STRIPE82-0071.22206.griz,48.9834,-0.3394,16.86,Spiral,0.0005245805,0.9299959,0,1,1
SPLUS.STRIPE82-0071.25069.griz,49.1326,-0.4681,13.74,Spiral,4.1127205e-06,0.38474846,0,0,1
SPLUS.STRIPE82-0072.02035.griz,49.2029,0.0841,16.46,Spiral,0.00034672022,0.925822,0,1,1
SPLUS.STRIPE82-0072.02509.griz,49.2956,0.1096,16.47,Spiral,0.0006800294,0.75066864,0,1,1
SPLUS.STRIPE82-0072.03460.griz,49.5106,0.152,16.44,Spiral,0.00022307038,0.97175336,0,1,1
SPLUS.STRIPE82-0072.07675.griz,49.1084,0.3217,16.91,Spiral,0.00077322125,0.9228837,0,1,1
SPLUS.STRIPE82-0072.09079.griz,50.0407,0.3803,16.35,Spiral,0.00012922287,0.91144776,0,1,1
SPLUS.STRIPE82-0072.11517.griz,49.055,0.4383,16.38,Spiral,4.929304e-05,0.942244,0,1,1
SPLUS.STRIPE82-0072.12520.griz,50.1377,0.4949,16.48,Elliptical,0.999953,7.340312e-05,1,0,1
SPLUS.STRIPE82-0072.12522.griz,48.9696,0.5116,16.36,Spiral,0.0002450347,0.9859613,0,1,1
SPLUS.STRIPE82-0072.12687.griz,49.8603,0.5205,16.91,Spiral,0.00039681792,0.9296583,0,1,1
SPLUS.STRIPE82-0072.14472.griz,49.9293,0.5653,14.58,Spiral,2.783537e-05,0.8519175,0,1,1
SPLUS.STRIPE82-0072.15114.griz,49.9458,0.5846,13.46,Elliptical,0.9825334,0.028913856,1,0,1
SPLUS.STRIPE82-0072.18993.griz,49.4943,0.7601,16.75,Spiral,0.0009563565,0.91347593,0,1,1
SPLUS.STRIPE82-0072.19793.griz,49.8787,1.1957,16.73,Spiral,0.00085648894,0.9806577,0,1,1
SPLUS.STRIPE82-0072.19862.griz,49.1574,1.1915,16.78,Spiral,0.0013121665,0.55760217,0,1,1
SPLUS.STRIPE82-0072.20093.griz,49.0142,1.185,16.43,Spiral,0.00081282854,0.88315,0,1,1
SPLUS.STRIPE82-0072.20992.griz,49.2129,1.1518,16.24,Spiral,0.00022029877,0.38938326,0,0,1
SPLUS.STRIPE82-0072.22119.griz,49.4836,1.0454,14.45,Elliptical,0.6217438,0.7190107,0,0,1
SPLUS.STRIPE82-0072.22715.griz,49.6254,1.0785,15.38,Elliptical,0.99932516,0.0019645393,1,0,1
SPLUS.STRIPE82-0072.23414.griz,49.2968,1.0473,15.75,Spiral,0.00037670135,0.9919056,0,1,1
SPLUS.STRIPE82-0072.25080.griz,49.7927,0.9813,15.14,Elliptical,0.99939907,0.0019778311,1,0,1
SPLUS.STRIPE82-0072.25628.griz,49.8045,0.9569,15.64,Spiral,0.00044292212,0.84424686,0,1,1
SPLUS.STRIPE82-0072.25837.griz,49.782,0.9561,14.96,Spiral,0.00037318468,0.8895869,0,1,1
SPLUS.STRIPE82-0072.26348.griz,49.6412,0.9255,15.76,Spiral,0.000662446,0.7048047,0,1,1
SPLUS.STRIPE82-0072.27804.griz,50.2008,0.8605,16.0,Spiral,0.00031274557,0.6121519,0,1,1
SPLUS.STRIPE82-0072.29222.griz,49.4065,0.8153,15.89,Spiral,0.00015968084,0.85047776,0,1,1
SPLUS.STRIPE82-0072.31351.griz,49.2591,1.255,14.43,Spiral,0.00089737773,0.9438842,0,1,1
SPLUS.STRIPE82-0073.05977.griz,50.7096,-1.1352,16.51,Spiral,0.0014156401,0.88015485,0,1,1
SPLUS.STRIPE82-0073.06168.griz,51.1993,-1.1271,16.15,Spiral,0.00022879243,0.9982654,0,1,1
SPLUS.STRIPE82-0073.07444.griz,51.027,-1.0578,14.62,Spiral,0.0001797378,0.98718166,0,1,1
SPLUS.STRIPE82-0073.07693.griz,50.6493,-1.0522,15.24,Spiral,0.5262686,0.84330356,0,1,1
SPLUS.STRIPE82-0073.08372.griz,51.4234,-1.0275,16.39,Spiral,2.399087e-05,0.9763155,0,1,1
SPLUS.STRIPE82-0073.08716.griz,51.2667,-1.0116,15.86,Spiral,9.530783e-05,0.9277799,0,1,1
SPLUS.STRIPE82-0073.10906.griz,50.7639,-0.9065,16.6,Spiral,0.00031739473,0.8794522,0,1,1
SPLUS.STRIPE82-0073.12821.griz,50.5013,-0.8071,16.9,Spiral,2.1725893e-05,0.9991884,0,1,1
SPLUS.STRIPE82-0073.13528.griz,51.68,-0.7695,14.25,Elliptical,0.9999846,2.1904707e-05,1,0,1
SPLUS.STRIPE82-0073.14571.griz,51.5174,-0.7243,16.47,Elliptical,0.9999517,0.00019040704,1,0,1
SPLUS.STRIPE82-0073.15314.griz,50.8901,-0.6968,16.8,Spiral,0.0018561184,0.9091935,0,1,1
SPLUS.STRIPE82-0073.15626.griz,51.5849,-0.6834,16.06,Elliptical,0.9802675,0.05267319,1,0,1
SPLUS.STRIPE82-0073.15652.griz,51.5603,-0.6873,16.68,Spiral,0.00021353364,0.99520236,0,1,1
SPLUS.STRIPE82-0073.15958.griz,51.2564,-0.1929,12.4,Elliptical,0.99995875,0.00012800097,1,0,1
SPLUS.STRIPE82-0073.16846.griz,51.1149,-0.0864,14.19,Spiral,0.00026255846,0.99456537,0,1,1
SPLUS.STRIPE82-0073.17213.griz,50.6095,-0.0992,16.38,Elliptical,0.9978123,0.004570693,1,0,1
SPLUS.STRIPE82-0073.18611.griz,51.3272,-0.1563,15.8,Spiral,0.0007184148,0.9371326,0,1,1
SPLUS.STRIPE82-0073.19000.griz,50.6828,-0.1796,16.55,Spiral,0.0008678436,0.88691866,0,1,1
SPLUS.STRIPE82-0073.22950.griz,51.68899999999999,-0.363,16.16,Spiral,7.9602e-05,0.9994953,0,1,1
SPLUS.STRIPE82-0073.23949.griz,51.0839,-0.4019,16.58,Elliptical,0.99070436,0.025689602,1,0,1
SPLUS.STRIPE82-0073.24094.griz,51.2673,-0.3902,15.97,Spiral,0.0017001033,0.9981771,0,1,1
SPLUS.STRIPE82-0073.24348.griz,51.1589,-0.42200000000000004,14.77,Elliptical,0.99981356,0.00042909384,1,0,1
SPLUS.STRIPE82-0073.24484.griz,51.3618,-0.4267,15.3,Elliptical,0.9993112,0.0027375221,1,0,1
SPLUS.STRIPE82-0073.24687.griz,50.8886,-0.4385,14.98,Elliptical,0.9373491,0.3073576,1,0,1
SPLUS.STRIPE82-0073.24896.griz,51.1555,-0.4441,14.58,Spiral,0.92977476,0.41890043,1,0,1
SPLUS.STRIPE82-0073.25133.griz,51.0767,-0.4607,16.07,Elliptical,0.96522886,0.106517166,1,0,1
SPLUS.STRIPE82-0073.27133.griz,51.3858,-0.5396,16.61,Spiral,0.0005545318,0.99489665,0,1,1
SPLUS.STRIPE82-0073.27513.griz,50.9707,-0.5539999999999999,16.38,Spiral,0.00014907122,0.9967355,0,1,1
SPLUS.STRIPE82-0073.27884.griz,50.8577,-0.5720000000000001,15.22,Spiral,0.00053045154,0.91800296,0,1,1
SPLUS.STRIPE82-0073.29234.griz,51.3277,-0.6316,15.36,Elliptical,0.999789,0.00058847666,1,0,1
SPLUS.STRIPE82-0073.29596.griz,51.6441,-0.6478,14.53,Spiral,8.33869e-05,0.9989157,0,1,1
SPLUS.STRIPE82-0073.29621.griz,51.5968,-0.6476,14.98,Elliptical,0.9998653,0.0008133054,1,0,1
SPLUS.STRIPE82-0073.30037.griz,51.0145,-0.0019,16.94,Spiral,0.0001938343,0.9962398,0,1,1
SPLUS.STRIPE82-0073.30319.griz,51.1697,-0.6815,14.38,Spiral,6.839633e-05,0.75973517,0,1,1
SPLUS.STRIPE82-0073.30389.griz,50.9339,-0.0137,15.13,Elliptical,0.9999132,0.00032493472,1,0,1
SPLUS.STRIPE82-0074.02882.griz,50.8148,0.0906,15.93,Spiral,0.0003195703,0.9991059,0,1,1
SPLUS.STRIPE82-0074.08122.griz,50.6968,0.1495,13.63,Spiral,1.7881393e-06,0.9940522,0,1,1
SPLUS.STRIPE82-0074.09258.griz,50.8149,0.2574,16.39,Spiral,0.00010052323,0.846053,0,1,1
